Marathi_Word,Frequency
एपिरसला,1
घ्यावा,1
स्वारीत,1
म्हाणून,1
सुधारावेत,1
एकवार,1
बिघडलेले,1
युवराजाशी,1
फिलिपचे,1
दरीही,1
गैरसमजाची,1
एपिरसमध्येच,1
गांधारपाले,1
जिल्हाकुडा,1
कलाकुसर,1
गर्भगृहे,1
आसनावर,1
मजल्याच्या,1
शिल्पकाम,1
घेण्याजोगे,1
मजल्यात,1
घडवलेल्या,1
वरपर्यंत,1
प्रलंबपादासनात,1
छत्रावली,1
स्तूपावर,1
पाठीमागच्या,1
चैत्यगृहामध्ये,1
वऱ्हांडा,1
लिपीतील,1
ब्राम्ही,1
लिहिलेला,1
ओळींमध्ये,1
कोनाड्याच्या,1
लेण्याचे,1
भिंतींमध्ये,1
स्थापत्यकलेच्या,1
दाखवल्यामुळे,1
सौंदर्याभिरूची,1
प्रसाराचा,1
बौद्धधर्माच्या,1
पद्मासनात,1
भूस्पर्श,1
त्रिदली,1
मांडीवर,1
शिवमंदिर,1
लेण्यातले,1
वेरूळमधल्या,1
पडल्याचा,1
कारागीरांच्या,1
खालपर्यंत,1
वरपासून,1
शिल्पेच,1
शिल्पकारांनी,1
मुद्रेतील,1
ठेवलेले,1
कमलपुष्पावर,1
गर्भगृहाच्या,1
उशा,1
टेकण्यासाठी,1
खोल्यांमध्ये,1
स्तंभांनी,1
लेण्याचा,1
स्तंभांची,1
वऱ्हांड्यातील,1
प्रवेशद्वाराजवळ,1
व्याख्यान,1
पायऱ्याया,1
वऱ्हांड्यापेक्षा,1
यातही,1
बिल्वतोरण,1
अर्धवलये,1
लेणीरायगड,1
धर्मचक्रप्रवर्तनमुद्रेतील,1
वासाच,1
पोचतो,1
स्तूपापाशी,1
प्रवेशद्वारातून,1
अनेकमजली,1
मूर्तीही,1
पूजेसाठी,1
विहारांतून,1
रूपाची,1
हकीकत,1
इत्थंभूत,1
विभागाकडे,1
होळकरांनी,1
राजवटीकडे,1
विखुरलेला,1
लेण्यांचा,1
सातमाळ,1
रांगेतील,1
ठिकाणापासून,1
प्रकर्षाने,1
परस्परसहिष्णुता,1
धर्मांमधली,1
भारतातली,1
खेडेगांव,1
महाराष्ट्रातल्या,1
स्तूपात,1
खांबाशिवाय,1
कमानीवर,1
खोदलेली,1
चैत्यगृहाच्या,1
नर्तकीचे,1
नृत्यप्रकार,1
भरतनाट्यम,1
कठड्यावर,1
सज्जा,1
चैत्यगृहाला,1
चैत्यगृह,1
बोधिसत्वे,1
चामरधारी,1
मूर्तीच्या,1
चौकोनाकृती,1
बसलेले,1
टेकलेले,1
कमलासनावर,1
उमललेल्या,1
स्त्रीदेवतेची,1
द्वारपालाच्या,1
वज्रपाणी,1
पद्मपाणी,1
स्तंभशीर्षांचे,1
खोदलेला,1
पाठीमागील,1
मनन,1
राहण्याबरोबरच,1
बहुमजली,1
वजनाचा,1
उघडपणे,1
वाकटककालीन,1
सव्वीसाव्या,1
बुद्धभद्र,1
भिक्खू,1
अजिंठामधील,1
वास्तुस्थापत्यासंबंधीची,1
मराठीमाती,1
वेस्टर्न,1
आर्किओलॉजिकल,1
टेम्पल्स,1
केव्ह,1
एलुरा,1
बुद्धमूर्ती,1
वेरूळलाच,1
भारतातल्या,1
ऑन्टारियो,1
पहाण्याकरता,1
अभ्यागतांनी,1
सुट्ट्यांचे,1
दगदगीचा,1
अंशांपर्यंत,1
फॅरनहाइट,1
सेल्सिअस,1
तपमान,1
वर्षातला,1
उन्हाळ्याचे,1
लेणीसंकुलाविषयीचा,1
लेणीऔरंगाबाद,1
कळसाकडून,1
जिल्हाअजिंठा,1
मागाठाणे,1
महाकाली,1
मंडपेश्वर,1
जिल्हाकान्हेरी,1
लेणीमुंबई,1
जिल्हाधाराशिव,1
लेणीउस्मानाबाद,1
पाटेश्वर,1
नांदगिरी,1
जिल्हाअगाशिव,1
लेणीसातारा,1
शिरवळ,1
भूत,1
भाजे,1
बेडसे,1
नाणेघाट,1
तुळजा,1
घोरावाडी,1
लेण्याद्री,1
कार्ले,1
अंबिका,1
जिल्हाअंबा,1
लेणीपुणे,1
घटोत्कच,1
पितळखोरे,1
विमानतळाहुन,1
शहरांमधे,1
चिकलठाणा,1
औरंगाबादहून,1
साधुसंत,1
मंडपामध्ये,1
गाभाऱ्यासमोरील,1
पूजाअर्चा,1
सांगता,1
कधीपासून,1
शिवलिंगाची,1
घडविण्यात,1
स्थापत्यशैली,1
द्राविड,1
खोदले,1
दंतिदुर्ग,1
अविष्कार,1
कलेच्या,1
परंपरेतील,1
गिरीशिल्प,1
मंदिरामध्ये,1
एकपाषाणी,1
शिल्पकलेतील,1
नोंदवलेली,1
दीडहजार,1
शिल्पज्ञान,1
निर्मितीमागचे,1
पुरे,1
पायाकडे,1
वैराग्यभावना,1
समुहात,1
हेवा,1
३९२,1
जाणेही,1
औरंगाबादला,1
रस्तामार्गे,1
मनमाड,1
चाळीसगांव,1
घडवते,1
औरंगाबादची,1
अभ्यागतांना,1
औरंगाबादकडून,1
लोहमार्गे,1
औरंगाबादजवळ,1
आरामगाड्या,1
घृष्णेश्वर,1
महामार्गाने,1
शिवरात्रीला,1
कृष्णराजाने,1
राष्ट्र्कूट,1
धनुर्धारी,1
नर्तक,1
दगडाचे,1
जांभ्या,1
दक्षिणाभिमुख,1
इलागंगा,1
लेण्यांपासून,1
